OBJECTID_1,ED_ID,ED_ENGLISH,ED_GAEILGE,COUNTY,CONTAE,PROVINCE,CENTROID_X,CENTROID_Y,GUID_,CSOED_3409,OSIED_3441,CSOED_34_1,Shape__Area,Shape__Length
1528,117025,CORRALA, ,LEITRIM,Liatroim,Connacht,619873.31723591,806748.096978783,2AE19629172213A3E055000000000001,28003,117025,Corrala,16132396.3536072,25080.9719766692
1529,268118,PHOENIX PARK, ,DUBLIN,Baile Átha Cliath,Leinster,711294.921462428,735406.346607315,2AE196291DBE13A3E055000000000001,02079,268118,Phoenix Park,7526520.66680908,11161.1253264264
1530,47306,TEMPLEMICHAEL, ,CORK,Corcaigh,Munster,559751.433845952,559115.017932016,2AE1962921F513A3E055000000000001,18196,47306,Templemichael,20553532.3938599,22629.9368554527
1531,47210,KILMONOGE, ,CORK,Corcaigh,Munster,567543.150695599,553850.506730477,2AE1962921DD13A3E055000000000001,18187,47210,Kilmonoge,17051714.8923035,24183.7594945963
1532,57117,MALINBEG,Málainn Bhig,DONEGAL,Dún na nGall,Ulster,552087.39402136,881617.293862934,2AE19629206513A3E055000000000001,33062,57117,Málainn Bhig,33489079.8374634,37038.9052986011
1533,107080,PORTLAOIGHISE URBAN, ,LAOIS,Laois,Leinster,647040.04868033,698500.860233141,2AE1962916F613A3E055000000000001,08072,107080,Portlaoighise (Maryborough) Urban,1843748.94354248,5132.59644988841
1534,217035,BUOLICK,Buailic,TIPPERARY,Tiobraid Árann,Munster,627195.926296493,655502.551102222,2AE196291C2F13A3E055000000000001,23143,217035,Buolick,24022991.0924988,24301.8760617299
1535,127083,GRISTON,Baile na gCríostúnach,LIMERICK,Luimneach,Munster,573488.288875621,622646.787988913,2AE1962917AA13A3E055000000000001,21037,127083,Griston,16115524.9160156,19527.7623194167
1536,97023,CASTLEGANNON,Caisleán Geanainn,KILKENNY,Cill Chainnigh,Leinster,656667.451345878,630003.261414053,2AE1962923C013A3E055000000000001,07067,97023,Castlegannon,12039605.2747192,18608.5906748402
1537,237008,BALLINLOUGH, ,WESTMEATH,An Iarmhí,Leinster,664015.301281095,764969.175303892,2AE196291BDB13A3E055000000000001,13034,237008,Ballinlough,8736953.14569092,16624.0302934567
1538,128036,SINGLAND B,Saingeal B,LIMERICK,Luimneach,Munster,559694.014898959,656520.166826053,2AE19629180213A3E055000000000001,20037,128036,Singland B,1205154.92868042,4826.88525449973
1539,127133,TEMPLEBREDON,Teampall Uí Bhrídeáin,LIMERICK,Luimneach,Munster,577686.617627672,641160.10185716,2AE1962917C813A3E055000000000001,21136,127133,Templebredon,22777142.6442261,30769.6212484547
1540,127049,COOLRUS,Cúlros,LIMERICK,Luimneach,Munster,549263.652474621,635008.823578284,2AE19629178813A3E055000000000001,21010,127049,Coolrus,19560972.0895386,21064.7476484569
1541,47260,MONANIMY, ,CORK,Corcaigh,Munster,565354.514440315,597408.846881274,2AE1962921EA13A3E055000000000001,18237,47260,Monanimy,35527852.5288696,31364.1319282884
1542,267055,CLONSKEAGH-MILLTOWN, ,DUBLIN,Baile Átha Cliath,Leinster,717157.86185606,730191.27407423,2AE196291D1813A3E055000000000001,05029,267055,Clonskeagh-Milltown,572897.416442871,3060.00553829398
1543,48030,GILLABBEY C, ,CORK,Corcaigh,Munster,565587.194105357,571134.725699384,2AE19629217A13A3E055000000000001,17029,48030,Gillabbey C,425491.906768799,2805.29661160771
1544,227077,PORTLAW,Port Lách,WATERFORD,Port Láirge,Munster,645275.142743142,616786.029833422,2AE196291B2E13A3E055000000000001,25010,227077,Portlaw,20625931.6729431,20866.6708307863
1545,127067,DUNTRYLEAGUE,Dún Trí Liag,LIMERICK,Luimneach,Munster,576678.538930154,629275.536195223,2AE19629179913A3E055000000000001,21072,127067,Duntryleague,16429827.0081482,26813.4446735372
1546,67087,DOONLOUGHAN, ,GALWAY,Gaillimh,Connacht,457976.37183656,744646.571840759,2AE19629231413A3E055000000000001,27029,67087,Doonloughan,13604794.3726196,24859.2048794856
1547,47233,KNOCKTEMPLE, ,CORK,Corcaigh,Munster,542028.73829624,613089.508437319,2AE19629214213A3E055000000000001,18166,47233,Knocktemple,21486271.3386841,23596.9976427304
1548,267046,CHURCHTOWN-WOODLAWN, ,DUBLIN,Baile Átha Cliath,Leinster,716664.88317683,728909.611351856,2AE196291CFB13A3E055000000000001,05026,267046,Churchtown-Woodlawn,458741.041778564,2827.34073202321
1549,217064,CURRAHEEN,An Curraichín,TIPPERARY,Tiobraid Árann,Munster,592356.153679866,655890.084892798,2AE196291BF113A3E055000000000001,23161,217064,Curraheen,23589942.6202393,24120.5144213774
1550,77156,TAHILLA, ,KERRY,Ciarraí,Munster,475559.659940392,568233.099383828,2AE1962922BE13A3E055000000000001,19061,77156,Tahilla,41621883.4588623,47269.1528335818
1551,268142,SAINT KEVIN'S, ,DUBLIN,Baile Átha Cliath,Leinster,715756.858599733,732873.567005251,2AE196291DEE13A3E055000000000001,02146,268142,St. Kevin's,670294.760498047,3344.1218753793
1552,157062,CROAGHMOYLE, ,MAYO,Maigh Eo,Connacht,508645.209121015,797366.408011898,2AE19629197713A3E055000000000001,29077,157062,Croaghmoyle,31302927.7035217,33008.626634718
1553,147005,CARLINGFORD,Cairlinn,LOUTH,Lú,Leinster,718709.912836656,810619.614117019,2AE19629195D13A3E055000000000001,10021,147005,Carlingford,16626845.8361206,22323.8627377917
1554,268010,BALLYBOUGH B, ,DUBLIN,Baile Átha Cliath,Leinster,716202.46812243,735892.242035674,2AE196291D0613A3E055000000000001,02010,268010,Ballybough B,294451.37802124,2237.26521552222
1555,67215,TYNAGH, ,GALWAY,Gaillimh,Connacht,573408.920619131,709268.068268467,2AE19629234F13A3E055000000000001,27177,67215,Tynagh,13677641.243927,30045.2049683886
1556,157037,BOHOLA, ,MAYO,Maigh Eo,Connacht,529578.981824174,795499.46904663,2AE19629190C13A3E055000000000001,29105,157037,Bohola,12170475.7437134,23755.3935179039
1557,177038,DRUMGURRA,Droim Goireadh,MONAGHAN,Muineachán,Ulster,678167.767553997,807074.167378375,2AE196291A3C13A3E055000000000001,34013,177038,Drumgurra,20657380.823822,24545.9972224636
1558,37120,MOUNTIEVERS, ,CLARE,An Clár,Munster,550131.899337628,664779.934628925,2AE196291FB713A3E055000000000001,16118,37120,Mountievers,20842409.8389282,22102.8231105018
1559,207052,KILMACTRANNY, ,SLIGO,Sligeach,Connacht,582298.323854399,813065.331992887,2AE19629198C13A3E055000000000001,31012,207052,Kilmactranny,28650450.0535889,28482.52590132
1560,167080,SKREEN, ,MEATH,An Mhí,Leinster,696703.910559558,758565.563264985,2AE19629181B13A3E055000000000001,11018,167080,Skreen,38521895.3605347,40065.1897556846
1561,57029,CASTLEFORWARD, ,DONEGAL,Dún na nGall,Ulster,632990.624768224,915847.089481344,2AE19629207813A3E055000000000001,33074,57029,Castleforward,22740320.0168457,28386.7581894556
1562,47115,CORKBEG, ,CORK,Corcaigh,Munster,584585.820945352,562730.639489389,2AE196291F5E13A3E055000000000001,18253,47115,Corkbeg,18517387.3379822,24251.9307928485
1563,267071,DUN LAOGHAIRE-MOUNT TOWN, ,DUBLIN,Baile Átha Cliath,Leinster,723335.510070253,727861.326437496,2AE196291D3E13A3E055000000000001,05046,267071,Dún Laoghaire-Mount Town,313672.891967773,2439.52987451964
1564,37098,KILRUSH RURAL, ,CLARE,An Clár,Munster,499506.052225472,654395.104850244,2AE196291FF313A3E055000000000001,16093,37098,Kilrush Rural,57286913.0476074,48831.5662230502
1565,48006,BISHOPSTOWN A, ,CORK,Corcaigh,Munster,564022.715038551,571226.19831879,2AE19629215813A3E055000000000001,17006,48006,Bishopstown A,1478880.36343384,5646.37993984366
1566,107011,BALLYCARROLL, ,LAOIS,Laois,Leinster,652739.072229569,699686.481952717,2AE1962916A413A3E055000000000001,08042,107011,Ballycarroll,10199031.5792542,15970.4553861475
1567,247087,MONAMOLIN, ,WEXFORD,Loch Garman,Leinster,710714.45120558,646702.03455422,2AE196291E9F13A3E055000000000001,14060,247087,Monamolin,19125222.4428101,20486.330868798
1568,247100,ROSBERCON URBAN, ,WEXFORD,Loch Garman,Leinster,671428.012330311,627792.672046839,2AE196291EC913A3E055000000000001,14003,247100,Rosbercon Urban,426295.225860596,3348.65119251827
1569,197085,LISMAHA, ,ROSCOMMON,Ros Comáin,Connacht,583393.495293706,753381.79385784,2AE1962919A613A3E055000000000001,30100,197085,Lismaha,24781540.9079895,26729.1359586446
1570,47131,DOUCE, ,CORK,Corcaigh,Munster,509777.292484547,560223.8918427,2AE196291EF513A3E055000000000001,18035,47131,Douce,36970586.0404663,27583.1702765054
1571,107029,CLONDARRIG, ,LAOIS,Laois,Leinster,643519.316149437,698598.962295025,2AE1962916C413A3E055000000000001,08051,107029,Clondarrig,15037518.2883301,18415.7469470756
1572,167079,RODANSTOWN, ,MEATH,An Mhí,Leinster,691278.514728387,741193.94043378,2AE19629181513A3E055000000000001,11017,167079,Rodanstown,29694766.0696716,28385.2231623304
1573,267147,TALLAGHT-SPRINGFIELD, ,DUBLIN,Baile Átha Cliath,Leinster,708080.487019505,727885.106474147,2AE196291CCF13A3E055000000000001,03039,267147,Tallaght-Springfield,2165038.21343994,6546.38508052139
1574,217109,KILNARATH,Cill na Rátha,TIPPERARY,Tiobraid Árann,Munster,579144.02003158,663649.756061664,2AE196291BFF13A3E055000000000001,22043,217109,Kilnarath,32710255.4054565,30215.926009473
1575,268094,KIMMAGE E, ,DUBLIN,Baile Átha Cliath,Leinster,712778.016023122,730896.317224127,2AE196291D9D13A3E055000000000001,02115,268094,Kimmage E,614300.583343506,3187.12360980698
1576,268146,TERENURE C, ,DUBLIN,Baile Átha Cliath,Leinster,713611.956433781,729968.357343302,2AE196291DF213A3E055000000000001,02150,268146,Terenure C,807445.862304688,3814.70891788408
1577,17014,CLONMORE, ,CARLOW,Ceatharlach,Leinster,695589.189341577,676293.184349241,2AE19629186413A3E055000000000001,01003,17014,Clonmore,28089903.5692749,27857.1433483381
1578,107037,CULLENAGH, ,LAOIS,Laois,Leinster,649869.390974426,691280.677301087,2AE1962916B413A3E055000000000001,08013,107037,Cullenagh,12421809.5586548,17076.5466095896
1579,77041,CARRIG, ,KERRY,Ciarraí,Munster,498567.401636961,646936.231438178,2AE19629236413A3E055000000000001,19101,77041,Carrig,17917332.1386414,23064.146287193
1580,268069,FINGLAS SOUTH D, ,DUBLIN,Baile Átha Cliath,Leinster,712019.339150219,738118.150570993,2AE196291D7013A3E055000000000001,02057,268069,Finglas South D,403114.117462158,2562.49991585558
1581,87065,LULLYMORE, ,KILDARE,Cill Dara,Leinster,669315.188483673,725564.547212838,2AE19629223F13A3E055000000000001,06052,87065,Lullymore,21153156.4934387,21438.3361110563
1582,267073,DUN LAOGHAIRE SALLYNOGGIN SOUTH, ,DUBLIN,Baile Átha Cliath,Leinster,724049.857263444,726181.695732722,2AE196291D4013A3E055000000000001,05048,267073,Dún Laoghaire-Sallynoggin South,537262.639038086,3408.50591569631
1583,147030,MONASTERBOICE,Mainistir Bhuithe,LOUTH,Lú,Leinster,703265.550156504,779090.148019487,2AE19629191213A3E055000000000001,10039,147030,Monasterboice,23530709.2926025,29373.2291547031
1584,87086,TIMAHOE NORTH, ,KILDARE,Cill Dara,Leinster,679517.679580523,732214.831186369,2AE19629229113A3E055000000000001,06087,87086,Timahoe North,36000144.2313538,30699.9109802593
1585,207048,KILLADOON, ,SLIGO,Sligeach,Connacht,579732.300017168,816697.700121743,2AE196291A2A13A3E055000000000001,31010,207048,Killadoon,22574839.3621521,23366.3325762354
1586,107001,ABBEYLEIX, ,LAOIS,Laois,Leinster,642847.36175441,684029.746041784,2AE1962916A813A3E055000000000001,08001,107001,Abbeyleix,40867376.6283875,33985.5873809832
1587,57006,ARDS, ,DONEGAL,Dún na nGall,Ulster,605552.734467619,934962.355906356,2AE1962921CE13A3E055000000000001,33029,57006,Ards,21474152.4049072,32037.2173332303
1588,67109,INISHBOFIN, ,GALWAY,Gaillimh,Connacht,452885.344143851,765482.8211521,2AE19629236813A3E055000000000001,27032,67109,Inishbofin,12416707.9674988,29423.14274688
1589,67053,CASTLEFFRENCH, ,GALWAY,Gaillimh,Connacht,576603.386386265,746848.093288742,2AE1962920E013A3E055000000000001,27139,67053,Castleffrench,34704112.095459,37194.0371211739
1590,127111,MONAGAY,Móin Achaidh Ghae,LIMERICK,Luimneach,Munster,525239.219916459,628824.347572852,2AE1962917C613A3E055000000000001,21098,127111,Monagay,35176881.3035583,34391.9801490776
1591,157070,DEEL, ,MAYO,Maigh Eo,Connacht,507951.763036141,816955.366889629,2AE1962918D113A3E055000000000001,29018,157070,Deel,42884205.4986877,60461.9798868163
1592,87019,CARRAGH, ,KILDARE,Cill Dara,Leinster,684557.979738704,721171.555212252,2AE19629228013A3E055000000000001,06061,87019,Carragh,13058074.4820557,20096.2233215194
1593,247089,MOYACOMB, ,WEXFORD,Loch Garman,Leinster,693285.375758754,660319.636831392,2AE196291EA113A3E055000000000001,14031,247089,Moyacomb,22677438.1221008,23914.9747965303
1594,237030,CLONLOST, ,WESTMEATH,An Iarmhí,Leinster,653742.784471698,757584.563072738,2AE196291B6413A3E055000000000001,13066,237030,Clonlost,20195153.4342346,20813.9234352763
1595,47308,TEMPLENACARRIGA, ,CORK,Corcaigh,Munster,587741.13848675,580605.29924568,2AE19629211013A3E055000000000001,18264,47308,Templenacarriga,25994394.5057983,27167.9654178668
1596,267139,TALLAGHT-GLENVIEW, ,DUBLIN,Baile Átha Cliath,Leinster,710281.175973728,727716.684515386,2AE196291CB613A3E055000000000001,03031,267139,Tallaght-Glenview,448664.183288574,4206.31173704515
1597,197089,MANTUA, ,ROSCOMMON,Ros Comáin,Connacht,581243.07508812,789718.722036487,3576C5999B404152E0530100007F0280,30046/30048,197089,Lisgarve / Mantua,32079798.6084595,34485.428958421
1598,127044,CLARINA,Clár Aidhne,LIMERICK,Luimneach,Munster,549168.06714346,652198.065022741,2AE19629178313A3E055000000000001,21060,127044,Clarina,21592005.512085,30987.283682934
1599,87074,NURNEY, ,KILDARE,Cill Dara,Leinster,671442.267047728,706155.956622032,2AE19629226913A3E055000000000001,06030,87074,Nurney,12605885.1783142,18638.3041562331
1600,157144,SWINEFORD, ,MAYO,Maigh Eo,Connacht,538502.053793643,799778.271390785,2AE19629189A13A3E055000000000001,29119,157144,Swineford,39975321.4815674,35628.6055203537
1601,197008,ATHLONE WEST RURAL, ,ROSCOMMON,Ros Comáin,Connacht,600728.343330129,742010.119571667,2AE196291AA813A3E055000000000001,30001,197008,Athlone West Rural,19942953.7384033,23350.1702111351
1602,67014,AUGHRIM, ,GALWAY,Gaillimh,Connacht,546966.527796974,730325.735162088,2AE19629205113A3E055000000000001,27041,67014,Aughrim,33336409.4661255,33046.4302514573
1603,47275,RATHCLARIN, ,CORK,Corcaigh,Munster,549485.543669746,546008.611404364,2AE19629212F13A3E055000000000001,18029,47275,Rathclarin,22574743.1748657,22770.408349933
1604,207008,BALLINTOGHER WEST, ,SLIGO,Sligeach,Connacht,572458.648827305,829426.081672822,2AE196291A2613A3E055000000000001,31035,207008,Ballintogher West,22941795.0661621,24000.1220574715
1605,47030,BALLYHOOLY, ,CORK,Corcaigh,Munster,572219.142538311,598585.690300206,2AE196291F4513A3E055000000000001,18122,47030,Ballyhooly,21386713.4775085,22089.9896647619
1606,237094,SKEAGH, ,WESTMEATH,An Iarmhí,Leinster,628478.693235972,755023.582887594,2AE196291B6A13A3E055000000000001,13100,237094,Skeagh,17453009.1961365,20118.4620376526
1607,77113,KILSHENANE, ,KERRY,Ciarraí,Munster,499698.367868702,621286.997198363,2AE19629220113A3E055000000000001,19113,77113,Kilshenane,33301157.3228455,26468.0393846842
1608,87068,MOONE, ,KILDARE,Cill Dara,Leinster,677854.799708823,694074.295437553,2AE19629224D13A3E055000000000001,06028,87068,Moone,17703137.9012146,22618.8107286771
1609,268001,ARRAN QUAY A, ,DUBLIN,Baile Átha Cliath,Leinster,714880.409597593,735648.920042932,2AE196291CEB13A3E055000000000001,02001,268001,Arran Quay A,141120.194335938,1938.47959348463
1610,227076,PEMBROKESTOWN,Baile an Fheamrógaigh,WATERFORD,Port Láirge,Munster,655027.75266487,605457.163725248,2AE196291B2313A3E055000000000001,25080,227076,Pembrokestown,15150540.0632324,20229.8112489963
1611,37130,O'BRIENSBRIDGE, ,CLARE,An Clár,Munster,565596.822108728,668068.048279237,2AE196291FE013A3E055000000000001,16119,37130,O'Briensbridge,12891348.9450378,26449.2877595656
1612,67048,CARROWBROWNE,Ceathrú an Bhrúnaigh,GALWAY,Gaillimh,Connacht,532544.091316852,731193.948667926,2AE1962920CC13A3E055000000000001,27047,67048,Ceathrú an Bhrúnaigh (Part Rural),14337891.8302612,18373.2008703382
1613,107076,NEWTOWN, ,LAOIS,Laois,Leinster,660169.90028441,677161.760883883,2AE1962916F213A3E055000000000001,08095,107076,Newtown,11112642.9564514,15615.024923012
1614,57037,CLONLEIGH NORTH, ,DONEGAL,Dún na nGall,Ulster,631751.741148968,901524.104880225,2AE19629209A13A3E055000000000001,33133,57037,Clonleigh North,27607032.211731,27361.331098395
1615,267025,BLACKROCK-TEMPLEHILL, ,DUBLIN,Baile Átha Cliath,Leinster,721684.965744659,728872.098226785,2AE196291CC313A3E055000000000001,05016,267025,Blackrock-Templehill,771177.210113525,3923.4581441959
1616,228013,CUSTOM HOUSE B,Teach an Chustaim B,WATERFORD,Port Láirge,Munster,660860.934623792,612541.643934491,2AE196291B9413A3E055000000000001,24013,228013,Custom House B,149062.535614014,1745.08068848489
1617,77064,DERRIANA,Doire Ianna,KERRY,Ciarraí,Munster,465951.011236394,577236.369100058,3576C599971F4152E0530100007F0280,19014/19011,77064,Doire Ianna / Cloon,126339352.858322,73924.1786030984
1618,157033,BEKAN, ,MAYO,Maigh Eo,Connacht,544720.842040797,779456.567233885,2AE19629190813A3E055000000000001,29087,157033,Bekan,35249193.1244202,33435.9475094372
1619,47209,KILMEEN, ,CORK,Corcaigh,Munster,518230.393673414,605379.49424635,2AE1962921D413A3E055000000000001,18164,47209,Kilmeen,20915821.417572,26850.8846941135
1620,157140,SONNAGH, ,MAYO,Maigh Eo,Connacht,544839.56400441,798682.4119906,2AE19629188D13A3E055000000000001,29118,157140,Sonnagh,39580075.4636841,29808.4640850857
1621,187034,DURROW,Darú,OFFALY,Uíbh Fhailí,Leinster,632829.425173281,729876.114175658,2AE196291A8E13A3E055000000000001,12067,187034,Durrow,20639823.8954468,28668.6982818015
1622,47238,LISCARROLL, ,CORK,Corcaigh,Munster,545736.944945085,612508.760372065,2AE19629215413A3E055000000000001,18234,47238,Liscarroll,18884980.1312256,25090.6675960843
1623,47263,MOVIDDY, ,CORK,Corcaigh,Munster,544473.489417795,566201.437812177,2AE1962921F313A3E055000000000001,18027,47263,Moviddy,30971187.610321,27974.1060565387
1624,48042,MAHON A, ,CORK,Corcaigh,Munster,571755.22940463,571691.718593153,2AE19629218D13A3E055000000000001,17042,48042,Mahon A,1889190.25689697,6926.57171530462
1625,268016,BALLYMUN B, ,DUBLIN,Baile Átha Cliath,Leinster,714900.71682453,740435.253338058,2AE196291D0C13A3E055000000000001,02016,268016,Ballymun B,637527.873016357,3432.4179906208
1626,57085,GREENFORT,Grianfort,DONEGAL,Dún na nGall,Ulster,621981.337487899,940559.544579353,2AE19629209313A3E055000000000001,33118,57085,Grianfort,15245747.9940796,26783.1379415872
1627,107036,CULLAHILL, ,LAOIS,Laois,Leinster,635069.38987131,673285.663540353,2AE1962916B313A3E055000000000001,08012,107036,Cullahill,17073810.068634,20856.4671693897
1628,27087,TERMON, ,CAVAN,An Cabhán,Ulster,656981.47645868,794555.38281601,2AE196291C9C13A3E055000000000001,32014,27087,Termon,19437682.6481018,23308.2047696287
1629,187011,BAWN,An Bán,OFFALY,Uíbh Fhailí,Leinster,622669.972752059,729051.423517145,2AE196291AF713A3E055000000000001,12061,187011,Bawn,17868792.4319153,22986.298146249
1630,107092,TANKARDSTOWN, ,LAOIS,Laois,Leinster,667417.024310563,687560.276113111,2AE19629170113A3E055000000000001,08037,107092,Tankardstown,15750755.4985046,22737.4245745275
1631,47317,WARRENSCOURT, ,CORK,Corcaigh,Munster,539674.426048035,565186.177011446,2AE19629213013A3E055000000000001,18220,47317,Warrenscourt,26544141.271698,26296.6136813933
1632,67072,CRAUGHWELL, ,GALWAY,Gaillimh,Connacht,550961.181291433,719698.702968391,2AE1962922E713A3E055000000000001,27109,67072,Craughwell,24023562.1570435,26704.6932041243
1633,48008,BISHOPSTOWN C, ,CORK,Corcaigh,Munster,564187.980052211,570363.27294289,2AE19629215A13A3E055000000000001,17008,48008,Bishopstown C,1664063.9274292,5330.651685238
1634,87042,GRANGEMELLON, ,KILDARE,Cill Dara,Leinster,671980.096394903,690742.081446025,2AE19629220413A3E055000000000001,06018,87042,Grangemellon,18364664.637085,23333.3862171351
1635,107069,MONEENALASSA, ,LAOIS,Laois,Leinster,622595.317082158,683658.477664226,2AE1962916EB13A3E055000000000001,08085,107069,Moneenalassa,11667929.8459473,19410.9315622619
1636,57062,EDENACARNAN, ,DONEGAL,Dún na nGall,Ulster,613573.451502637,915790.447313032,2AE1962920F613A3E055000000000001,33100,57062,Edenacarnan,27542993.3875732,22707.6088869198
1637,127038,CAHERELLY,Cathair Ailí,LIMERICK,Luimneach,Munster,567061.060631333,644112.491411361,2AE19629177D13A3E055000000000001,21056,127038,Caherelly,11525969.5301819,17035.4301262041
1638,157053,CLOGHER, ,MAYO,Maigh Eo,Connacht,504213.82858237,786527.445562732,2AE19629195813A3E055000000000001,29132,157053,Clogher,22499503.3137207,28700.7329591245
1639,77047,CHURCHTOWN, ,KERRY,Ciarraí,Munster,484472.980332743,587676.001889254,2AE19629238913A3E055000000000001,19067,77047,Churchtown,26734656.5236511,34925.1509166627
1640,107010,BALLYBROPHY, ,LAOIS,Laois,Leinster,625516.120080573,682942.00057681,2AE1962916A313A3E055000000000001,08079,107010,Ballybrophy,10043259.448761,19648.7760516954
1641,128004,ABBEY D,An Mhainistir D,LIMERICK,Luimneach,Munster,558740.28953741,657031.96204674,2AE1962917CF13A3E055000000000001,20004,128004,Abbey D,269319.637084961,2319.06065015713
